"siteid"	"datasetid"	"sitename"	"lat"	"long"	"depth"	"Age_Source"	"minAgeBP"	"maxAgeBP"	"medianAgeBP"	"meanAgeBP"	"Abies"	"Acer"	"Alnus"	"Amaranthaceae"	"Apiaceae"	"Araliaceae"	"Artemisia"	"Asphodelaceae"	"Asteraceae"	"Betula"	"Boraginaceae"	"Brassicaceae"	"Buxus"	"Campanulaceae"	"Caprifoliaceae"	"Caryophyllaceae"	"Cedrus"	"Cistaceae"	"Coriariaceae"	"Corylus"	"Crassulaceae"	"Cupressaceae"	"Cyperaceae"	"Elaeagnaceae"	"Ephedraceae"	"Ericales"	"Euphorbiaceae"	"Fabaceae"	"Fraxinus"	"Gentianaceae"	"Geraniaceae"	"Indeterminable"	"Lamiaceae"	"Liliaceae"	"Linaceae"	"Lythraceae"	"Myrica"	"Olea"	"Orobanchaceae"	"Ostrya.Carpinus"	"Phillyrea"	"Picea"	"Pinus"	"Pistacia"	"Plantaginaceae"	"Plumbaginaceae"	"Poaceae"	"Polygonaceae"	"Populus"	"Primulaceae"	"Quercus"	"Quercus.evg.type"	"Ranunculaceae"	"Rhamnus"	"Rosaceae"	"Rubiaceae"	"Rumex"	"Salix"	"Santalaceae"	"Scrophulariaceae"	"Tamarix"	"Taxus"	"Thalictrum"	"Tilia"	"Ulmus"	"Urticaceae"	"Vitaceae"
16514	25835	"MD95-2043"	36.14333	-2.62111	337	"AWI"	337	9294	9874	9574	0	0	3	12	0	0	6	0	0	0	0	1	0	0	0	0	6	0	0	1	0	0	4	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	139	2	0	0	0	0	0	0	32	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	343	"AWI"	343	9414	9970	9673	0	0	0	4	0	0	2	0	0	0	0	0	0	0	0	0	4	0	0	0	0	3	5	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	152	3	0	0	0	0	0	0	32	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	347	"AWI"	347	9512	10022	9738	0	0	0	6	0	0	1	1	0	0	0	1	0	0	0	0	7	0	0	1	0	1	7	0	2	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	1	0	137	1	0	0	0	0	0	0	26	23	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	351	"AWI"	351	9565	10094	9805	0	0	0	1	0	0	4	0	0	0	0	1	0	0	0	0	8	0	0	1	0	0	7	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	146	5	0	0	0	0	0	0	27	26	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	355	"AWI"	355	9602	10198	9868	0	0	0	4	0	0	3	0	0	0	0	2	0	0	0	0	4	0	0	1	0	1	5	0	2	0	0	0	0	0	0	3	0	0	0	0	0	2	0	0	0	0	164	4	0	0	0	0	0	0	24	33	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	359	"AWI"	359	9654	10252	9929	0	0	0	2	0	0	2	0	0	0	0	1	0	0	0	0	15	0	0	0	0	0	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	270	4	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	363	"AWI"	363	9692	10324	9992	0	0	0	4	0	0	2	0	0	0	0	1	0	0	0	0	4	0	0	0	0	1	5	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	239	8	0	0	0	0	0	0	24	25	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	367	"AWI"	367	9722	10432	10049	1	1	0	4	0	0	1	0	0	0	0	2	0	0	0	0	16	0	0	0	0	0	8	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	1	0	304	4	0	0	0	0	0	0	36	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	371	"AWI"	371	9786	10484	10108	0	0	0	8	0	0	4	1	0	0	0	2	0	0	0	0	8	0	0	0	0	1	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	213	3	0	0	0	0	0	0	23	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	377	"AWI"	377	9857	10560	10200	0	0	1	5	0	0	2	1	0	1	0	2	0	0	0	0	8	0	0	1	0	0	3	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	150	2	0	0	0	0	0	0	32	40	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
16514	25835	"MD95-2043"	36.14333	-2.62111	381	"AWI"	381	9889	10647	10263	0	0	0	2	0	0	3	0	0	0	0	0	0	0	0	0	6	0	0	1	0	2	4	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	1	0	114	5	0	0	0	0	0	0	19	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	387	"AWI"	387	9998	10702	10353	1	0	0	5	0	0	1	0	0	0	0	2	0	0	0	0	8	0	0	0	0	3	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	2	0	138	1	0	0	0	0	0	0	29	27	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	393	"AWI"	393	10056	10798	10445	0	0	0	6	0	0	3	0	0	0	0	2	1	0	0	0	6	0	0	1	0	4	6	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	143	4	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	397	"AWI"	397	10142	10836	10504	0	0	0	7	0	0	1	1	0	0	0	0	0	0	0	0	9	0	0	0	0	0	5	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	137	1	0	0	0	0	0	0	18	26	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	403	"AWI"	403	10238	10901	10595	0	0	0	6	0	0	1	0	0	0	0	3	0	0	0	0	11	0	0	0	0	2	11	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	2	0	150	5	0	0	0	0	0	0	12	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	405	"AWI"	405	10257	10926	10627	0	0	1	12	0	0	1	0	0	1	0	4	0	0	0	0	6	0	0	1	0	2	9	0	4	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	140	3	0	0	0	0	0	0	18	22	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	409	"AWI"	409	10351	10972	10682	0	0	0	10	0	0	0	0	0	0	0	4	0	0	0	0	12	0	0	0	0	0	5	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	2	0	176	2	0	0	0	0	0	0	12	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	415	"AWI"	415	10509	11018	10767	0	0	0	6	0	0	2	0	0	0	0	4	0	0	0	0	11	0	0	1	0	3	5	0	5	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	240	0	0	0	0	0	0	0	24	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	419	"AWI"	419	10566	11076	10827	0	1	0	8	0	0	4	0	0	0	0	3	0	0	0	0	12	0	0	0	0	2	6	0	3	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	242	6	0	0	0	0	0	0	18	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	425	"AWI"	425	10633	11161	10906	0	0	2	4	0	0	4	0	0	0	0	2	0	0	0	0	12	0	0	0	0	2	8	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	183	2	0	0	0	0	0	0	20	23	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	429	"AWI"	429	10668	11231	10956	0	0	0	6	0	0	3	1	0	0	0	0	0	0	0	0	7	0	0	0	0	2	7	0	4	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	196	2	0	0	0	0	0	0	15	21	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	433	"AWI"	433	10699	11330	11003	0	0	0	9	0	0	3	0	0	1	0	3	0	0	0	0	8	0	0	1	0	3	2	0	4	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	166	1	0	0	0	0	0	0	20	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	437	"AWI"	437	10755	11369	11052	0	0	0	6	0	0	4	0	0	0	0	3	0	0	0	0	10	0	0	0	0	7	5	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	149	3	0	0	0	0	0	0	24	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	447	"AWI"	447	10840	11507	11172	0	0	1	12	0	0	3	1	0	0	0	1	0	0	0	0	10	0	0	0	0	4	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	225	0	0	0	0	0	0	0	17	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	453	"AWI"	453	10919	11557	11246	1	0	1	11	0	0	0	0	0	0	0	1	0	0	0	0	14	0	0	0	0	6	5	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	240	0	0	0	0	0	0	0	17	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	455	"AWI"	455	10937	11584	11272	1	0	0	10	0	0	5	1	0	1	0	2	0	0	0	0	13	0	0	0	0	5	8	1	7	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	3	0	176	2	0	0	0	0	0	0	33	31	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	457	"AWI"	457	10959	11608	11295	1	0	1	4	0	0	1	1	0	0	0	2	0	0	0	0	13	0	0	2	0	6	6	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	237	2	0	0	0	0	0	0	24	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	465	"AWI"	465	11089	11681	11393	1	0	0	9	0	0	3	0	0	0	0	1	0	0	0	0	10	0	0	0	0	8	0	0	2	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	122	1	0	0	0	0	0	0	16	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	469	"AWI"	469	11139	11721	11446	0	0	1	4	0	0	2	0	0	0	0	2	0	0	0	0	6	0	0	0	0	4	4	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	189	1	0	0	0	0	0	0	29	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	475	"AWI"	475	11230	11786	11519	0	0	1	3	0	0	9	0	0	0	0	1	0	0	0	0	9	0	0	0	0	9	3	0	4	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	1	0	101	0	0	0	0	0	0	0	17	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	479	"AWI"	479	11301	11818	11568	1	0	0	4	0	0	2	0	0	1	0	5	0	0	0	0	13	0	0	0	0	8	1	0	7	0	0	0	0	0	0	6	0	0	0	0	0	1	0	0	1	0	147	0	0	0	0	0	0	0	24	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	485	"AWI"	485	11386	11886	11645	0	0	5	11	0	0	22	0	0	1	0	3	0	0	0	0	24	0	0	0	0	5	0	0	11	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	199	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	489	"AWI"	489	11447	11924	11694	0	0	0	6	0	0	3	0	0	0	0	0	0	0	0	0	18	0	0	0	0	8	2	0	11	0	0	0	1	0	0	6	0	0	0	0	0	0	0	0	0	0	256	2	0	0	0	0	0	0	20	14	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	495	"AWI"	495	11511	12004	11768	4	0	0	6	0	0	9	0	0	0	0	4	0	0	0	0	19	0	0	0	0	9	0	0	8	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	113	3	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	499	"AWI"	499	11547	12092	11815	1	0	3	6	0	0	3	0	0	0	0	2	0	0	0	0	13	0	0	0	0	5	1	0	3	0	0	0	1	0	0	6	0	0	0	0	0	1	0	0	0	0	202	1	0	0	0	0	0	0	25	19	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	505	"AWI"	505	11654	12147	11884	1	0	1	6	0	0	5	0	0	1	0	1	0	0	0	0	8	0	0	0	0	9	0	0	5	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	2	0	96	2	0	0	0	0	0	0	26	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	509	"AWI"	509	11705	12198	11930	0	0	0	3	0	0	6	0	0	0	0	2	0	0	0	0	17	0	0	0	0	1	1	0	4	0	0	0	1	0	0	5	0	0	0	0	0	0	0	0	0	0	202	1	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	515	"AWI"	515	11774	12287	12006	0	0	0	6	0	0	7	0	0	0	0	0	0	0	0	0	13	0	1	0	0	12	1	0	7	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	137	0	0	0	0	0	0	0	18	24	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	519	"AWI"	519	11811	12347	12058	0	0	0	18	0	0	8	0	0	0	0	3	0	0	0	0	20	0	0	0	0	7	1	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	1	0	141	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	525	"AWI"	525	11850	12490	12129	0	0	0	6	0	0	9	0	0	0	0	1	0	0	0	0	15	0	0	0	0	8	2	0	9	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	3	0	154	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	529	"AWI"	529	11911	12526	12185	0	0	0	21	0	0	11	0	0	0	0	5	0	0	0	0	11	0	0	0	0	12	1	0	6	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	1	0	152	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	535	"AWI"	535	11961	12617	12266	0	0	0	6	0	0	12	0	0	0	0	1	0	0	0	0	22	0	0	0	0	10	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	173	0	0	0	0	0	0	0	9	22	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	539	"AWI"	539	12000	12693	12316	0	0	0	10	0	0	9	0	0	0	0	1	0	0	0	0	18	0	0	0	0	14	2	0	6	0	0	0	2	0	0	8	0	0	0	0	0	0	0	0	0	0	254	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	545	"AWI"	545	12080	12744	12399	1	0	0	7	0	0	13	0	0	0	0	0	0	0	0	0	18	0	0	0	0	13	3	0	5	4	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	175	2	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	549	"AWI"	549	12117	12798	12455	1	0	1	10	0	0	7	1	0	0	0	2	0	0	0	0	19	0	0	0	0	5	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	252	0	0	0	0	0	0	0	18	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	555	"AWI"	555	12193	12860	12534	1	0	1	12	0	0	14	0	0	0	0	1	0	0	0	0	14	0	0	0	0	8	1	0	7	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	559	"AWI"	559	12240	12901	12588	0	0	0	14	0	0	9	0	0	0	0	1	0	0	0	0	22	0	0	0	0	11	1	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	328	0	0	0	0	0	0	0	19	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	565	"AWI"	565	12298	12976	12669	5	0	0	6	0	0	7	1	0	1	0	1	0	0	0	0	41	0	0	0	0	7	0	0	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	336	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	569	"AWI"	569	12385	13001	12721	0	0	0	15	0	0	16	0	0	0	0	2	0	0	0	0	26	0	0	0	0	6	0	1	9	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	255	1	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	575	"AWI"	575	12469	13047	12803	2	0	0	16	0	0	13	0	0	0	0	2	0	0	0	0	16	0	0	0	1	13	3	1	7	4	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	149	1	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	579	"AWI"	579	12552	13093	12859	0	0	0	17	0	0	17	1	0	0	0	1	0	0	0	0	19	0	0	0	0	5	1	0	6	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	248	0	0	0	0	0	0	0	7	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	585	"AWI"	585	12749	13136	12945	0	0	0	10	0	0	10	0	0	0	0	4	0	0	0	0	14	0	0	0	0	7	3	0	5	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	3	0	154	2	0	0	0	0	0	0	47	26	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	589	"AWI"	589	12823	13189	13011	0	0	0	9	0	0	9	0	0	0	0	2	0	0	0	0	18	0	0	0	0	5	1	0	10	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	274	0	0	0	0	0	0	0	18	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	595	"AWI"	595	12922	13298	13122	0	0	0	8	0	0	22	0	0	0	0	1	0	0	0	0	14	0	0	0	0	7	1	0	3	2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	186	1	0	0	0	0	0	0	7	18	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	599	"AWI"	599	12963	13432	13196	0	0	0	3	0	0	5	0	0	0	0	2	0	0	0	0	24	0	0	0	0	6	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	325	0	0	0	0	0	0	0	19	14	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	605	"AWI"	605	13013	13664	13295	0	0	0	19	0	0	5	0	0	0	0	2	0	0	0	0	10	0	0	0	0	14	5	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	177	1	0	0	0	0	0	0	17	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	609	"AWI"	609	13073	13733	13359	0	0	0	10	0	0	4	0	0	0	0	3	0	1	0	0	22	0	0	0	0	8	0	1	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	414	0	0	1	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	615	"AWI"	615	13128	13884	13449	0	0	1	11	0	0	7	0	0	0	0	0	0	0	0	0	16	0	0	0	0	11	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	183	1	0	0	0	0	0	0	17	28	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	619	"AWI"	619	13175	13969	13508	0	0	0	10	0	0	5	2	0	0	0	1	0	0	0	0	14	0	0	0	0	6	1	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	270	0	0	0	0	0	0	0	24	20	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	625	"AWI"	625	13243	14051	13605	0	0	1	10	0	0	8	0	0	0	0	2	0	0	0	0	22	0	0	0	0	14	1	1	4	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	2	0	317	0	0	1	0	0	0	0	14	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	629	"AWI"	629	13279	14148	13664	0	0	0	7	0	0	1	0	0	0	0	1	0	0	0	0	9	0	0	0	0	3	5	0	0	0	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	318	0	0	1	0	0	0	0	18	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	633	"AWI"	633	13335	14209	13726	0	0	0	14	0	0	5	0	0	1	0	2	0	0	0	0	11	0	0	0	0	8	1	1	4	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0	0	0	226	0	0	0	0	0	0	0	31	23	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	639	"AWI"	639	13417	14293	13822	0	1	0	10	0	0	2	0	0	0	0	2	0	0	0	0	20	0	0	0	0	2	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	257	2	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	645	"AWI"	645	13493	14400	13915	1	0	1	8	0	0	7	0	0	1	0	0	0	0	0	0	7	0	0	0	0	15	5	0	4	0	0	0	1	0	0	3	0	1	0	0	0	0	0	0	1	0	130	0	0	0	0	0	0	0	17	17	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	649	"AWI"	649	13557	14437	13980	0	0	0	14	0	0	7	0	0	0	0	1	0	0	0	0	17	0	0	0	0	6	1	0	4	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	300	1	0	0	0	0	0	0	21	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	655	"AWI"	655	13622	14527	14075	1	0	1	8	0	0	9	0	0	0	0	0	0	0	0	0	14	0	0	0	0	6	9	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	179	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	659	"AWI"	659	13702	14582	14135	0	0	1	5	0	0	5	0	0	0	0	2	0	0	0	0	24	0	0	0	0	8	1	1	2	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	248	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	665	"AWI"	665	13802	14641	14232	0	0	1	6	0	0	3	0	0	1	0	1	0	0	0	0	6	0	0	0	0	15	1	0	0	3	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0	0	0	0	13	28	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	669	"AWI"	669	13850	14701	14294	2	1	1	5	0	0	4	0	0	0	0	2	0	0	0	0	10	0	0	0	0	5	2	0	5	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	199	2	0	0	0	0	0	0	25	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	675	"AWI"	675	14013	14753	14379	0	0	3	4	0	0	9	0	0	2	0	1	0	0	0	0	3	0	0	0	0	7	1	0	0	0	0	0	0	0	0	6	0	0	0	0	0	1	0	0	0	0	91	0	0	0	0	0	0	0	15	22	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	679	"AWI"	679	14094	14801	14442	0	0	0	4	0	1	9	0	0	0	0	0	0	0	0	0	15	0	0	0	0	6	3	0	7	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	170	0	0	0	0	0	0	0	32	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	685	"AWI"	685	14202	14889	14540	0	0	2	8	0	0	15	0	0	1	0	3	0	0	0	0	3	0	0	0	0	5	1	1	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	134	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	691	"AWI"	691	14299	15003	14658	0	0	0	4	0	0	9	0	0	0	0	3	0	0	0	0	7	0	0	0	0	5	1	2	3	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	153	0	0	0	0	0	0	0	15	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
16514	25835	"MD95-2043"	36.14333	-2.62111	695	"AWI"	695	14339	15119	14736	0	0	0	6	0	0	8	0	0	1	0	5	0	0	0	0	21	0	0	0	0	6	1	0	5	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	220	0	0	0	0	0	0	0	14	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
